workerid,proliferate.condition,accuracy,accuracy_bool,alter_ball_visible,alter_can_infer,alter_occluders,ball_pos,character_choice,collective_ball_visible,collective_can_infer,ego_ball_visible,ego_can_infer,ego_occluders,internal_node_id,response,rt,search_locations,stimulus,time_elapsed,trial,trial_index,trial_type,error
2,Pilot (test data collection),False,0,False,False,111,2,0,False,False,True,True,000,0.0-253.0,2,144,"[0, 2, 1]",stimuli/2111000.jpg,165606,prediction_trial,284,image-keyboard-response,
2,Pilot (test data collection),False,0,False,False,111,1,1,False,False,True,True,100,0.0-255.0,0,79,"[2, 1, 0]",stimuli/1111100.jpg,165718,prediction_trial,286,image-keyboard-response,
2,Pilot (test data collection),False,0,False,False,011,1,1,False,False,True,True,101,0.0-257.0,2,35,"[2, 1]",stimuli/1011101.jpg,165850,prediction_trial,288,image-keyboard-response,
2,Pilot (test data collection),True,1,True,True,110,2,2,True,True,True,True,110,0.0-259.0,2,113,[2],stimuli/2110110.jpg,166116,prediction_trial,290,image-keyboard-response,
2,Pilot (test data collection),True,1,False,False,111,1,0,False,False,True,True,100,0.0-261.0,0,51,"[2, 1, 0]",stimuli/1111100.jpg,166228,prediction_trial,292,image-keyboard-response,
2,Pilot (test data collection),False,0,True,True,000,2,2,False,True,False,True,001,0.0-263.0,0,111,[2],stimuli/2000001.jpg,166467,prediction_trial,294,image-keyboard-response,
2,Pilot (test data collection),False,0,False,False,111,2,1,False,False,False,False,111,0.0-265.0,2,62,"[2, 0, 1]",stimuli/2111111.jpg,166595,prediction_trial,296,image-keyboard-response,
2,Pilot (test data collection),True,1,False,False,111,2,0,False,False,True,True,110,0.0-267.0,0,9,"[0, 1, 2]",stimuli/2111110.jpg,166726,prediction_trial,298,image-keyboard-response,
2,Pilot (test data collection),True,1,False,False,111,2,0,False,False,False,False,101,0.0-269.0,0,81,"[0, 1, 2]",stimuli/2111101.jpg,166984,prediction_trial,300,image-keyboard-response,
2,Pilot (test data collection),True,1,True,True,100,2,2,True,True,True,True,100,0.0-271.0,2,33,[2],stimuli/2100100.jpg,167121,prediction_trial,302,image-keyboard-response,
2,Pilot (test data collection),False,0,False,False,111,1,0,False,False,False,False,011,0.0-273.0,2,75,"[1, 2, 0]",stimuli/1111011.jpg,167344,prediction_trial,304,image-keyboard-response,
2,Pilot (test data collection),False,0,False,False,111,1,1,False,False,False,False,110,0.0-275.0,0,2,"[0, 2, 1]",stimuli/1111110.jpg,167452,prediction_trial,306,image-keyboard-response,
2,Pilot (test data collection),True,1,False,False,111,0,0,False,False,True,True,011,0.0-277.0,0,62,"[2, 1, 0]",stimuli/0111011.jpg,167700,prediction_trial,308,image-keyboard-response,
2,Pilot (test data collection),False,0,True,True,010,2,2,True,True,True,True,110,0.0-279.0,0,114,[2],stimuli/2010110.jpg,167941,prediction_trial,310,image-keyboard-response,
2,Pilot (test data collection),True,1,True,True,000,0,0,True,True,True,True,011,0.0-281.0,0,198,[0],stimuli/0000011.jpg,168217,prediction_trial,312,image-keyboard-response,
2,Pilot (test data collection),True,1,True,True,011,0,0,True,True,True,True,001,0.0-283.0,0,188,[0],stimuli/0011001.jpg,168412,prediction_trial,314,image-keyboard-response,
2,Pilot (test data collection),False,0,False,False,101,2,2,False,False,False,True,001,0.0-285.0,0,204,"[2, 0]",stimuli/2101001.jpg,168623,prediction_trial,316,image-keyboard-response,
2,Pilot (test data collection),False,0,False,False,111,0,1,False,False,False,True,100,0.0-287.0,0,34,"[2, 1, 0]",stimuli/0111100.jpg,168858,prediction_trial,318,image-keyboard-response,
2,Pilot (test data collection),False,0,True,True,000,1,1,False,True,False,True,010,0.0-289.0,0,83,[1],stimuli/1000010.jpg,169110,prediction_trial,320,image-keyboard-response,
2,Pilot (test data collection),True,1,True,True,101,1,1,False,False,False,False,011,0.0-291.0,1,2,[1],stimuli/1101011.jpg,169245,prediction_trial,322,image-keyboard-response,
1,Pilot (test data collection),False,0,False,False,111,2,1,False,False,False,True,101,0.0-3.0,2,1362,"[0, 2, 1]",stimuli/2111101.jpg,17919,prediction_trial,28,image-keyboard-response,
